,datachange_notifications,period,queuesize,change_int
1052,11018600,10.0,1.0,10.0
1053,13585400,10.0,1.0,10.0
1054,13265300,10.0,1.0,10.0
1055,14837100,10.0,1.0,10.0
1056,13118000,10.0,1.0,10.0
1057,11960300,10.0,1.0,10.0
1058,13544600,10.0,1.0,10.0
1059,13675100,10.0,1.0,10.0
1060,14051800,10.0,1.0,10.0
1061,12782500,10.0,1.0,10.0
1062,11850700,10.0,1.0,10.0
1063,11996400,10.0,1.0,10.0
1064,12995300,10.0,1.0,10.0
1065,12445700,10.0,1.0,10.0
1066,12984200,10.0,1.0,10.0
1067,11808600,10.0,1.0,10.0
1068,13223200,10.0,1.0,10.0
1069,13674600,10.0,1.0,10.0
1070,11219700,10.0,1.0,10.0
1071,13355000,10.0,1.0,10.0
1072,12200300,10.0,1.0,10.0
1073,13623600,10.0,1.0,10.0
1074,11343100,10.0,1.0,10.0
1075,13242900,10.0,1.0,10.0
1076,12954600,10.0,1.0,10.0
1077,13541800,10.0,1.0,10.0
1078,12108600,10.0,1.0,10.0
1079,13591500,10.0,1.0,10.0
1080,12122000,10.0,1.0,10.0
1081,13144800,10.0,1.0,10.0
1082,13194900,10.0,1.0,10.0
1083,11642700,10.0,1.0,10.0
1084,13583100,10.0,1.0,10.0
1085,12023000,10.0,1.0,10.0
1086,14422600,10.0,1.0,10.0
1087,11220000,10.0,1.0,10.0
1088,13044700,10.0,1.0,10.0
1089,12835700,10.0,1.0,10.0
1090,13625400,10.0,1.0,10.0
1091,11414200,10.0,1.0,10.0
1092,12929100,10.0,1.0,10.0
1093,13285900,10.0,1.0,10.0
1094,13699700,10.0,1.0,10.0
1095,11940900,10.0,1.0,10.0
1096,12991900,10.0,1.0,10.0
1097,11925000,10.0,1.0,10.0
1098,12996600,10.0,1.0,10.0
1099,12746900,10.0,1.0,10.0
1100,12806400,10.0,1.0,10.0
1101,11892300,10.0,1.0,10.0
1102,13426700,10.0,1.0,10.0
1103,13387400,10.0,1.0,10.0
1104,11143300,10.0,1.0,10.0
1105,12715400,10.0,1.0,10.0
1106,14251500,10.0,1.0,10.0
1107,12988300,10.0,1.0,10.0
1108,10822000,10.0,1.0,10.0
1109,13167700,10.0,1.0,10.0
1110,13111700,10.0,1.0,10.0
1111,14243700,10.0,1.0,10.0
1112,11287500,10.0,1.0,10.0
1113,12066800,10.0,1.0,10.0
1114,12885300,10.0,1.0,10.0
1115,13497400,10.0,1.0,10.0
1116,12504100,10.0,1.0,10.0
1117,12890200,10.0,1.0,10.0
1118,13658000,10.0,1.0,10.0
1119,13694500,10.0,1.0,10.0
1120,13798800,10.0,1.0,10.0
1121,14127600,10.0,1.0,10.0
1122,13039700,10.0,1.0,10.0
1123,13655500,10.0,1.0,10.0
1124,13027800,10.0,1.0,10.0
1125,12503600,10.0,1.0,10.0
1126,12125000,10.0,1.0,10.0
1127,12029700,10.0,1.0,10.0
1128,12816800,10.0,1.0,10.0
1129,13386200,10.0,1.0,10.0
1130,12679100,10.0,1.0,10.0
1131,12710000,10.0,1.0,10.0
1132,11724600,10.0,1.0,10.0
1133,13645700,10.0,1.0,10.0
1134,12037800,10.0,1.0,10.0
1135,12734400,10.0,1.0,10.0
1136,13466900,10.0,1.0,10.0
1137,12377800,10.0,1.0,10.0
1138,12637100,10.0,1.0,10.0
1139,11686700,10.0,1.0,10.0
1140,12893600,10.0,1.0,10.0
1141,13373700,10.0,1.0,10.0
1142,13196900,10.0,1.0,10.0
1143,12223300,10.0,1.0,10.0
1144,12306900,10.0,1.0,10.0
1145,11864100,10.0,1.0,10.0
1146,14248800,10.0,1.0,10.0
1147,11238200,10.0,1.0,10.0
1148,12911600,10.0,1.0,10.0
1149,13445300,10.0,1.0,10.0
1150,12865800,10.0,1.0,10.0
1151,12193400,10.0,1.0,10.0
1152,13203600,10.0,1.0,10.0
1153,13087200,10.0,1.0,10.0
1154,13111200,10.0,1.0,10.0
1155,14003200,10.0,1.0,10.0
1156,12339600,10.0,1.0,10.0
1157,12918200,10.0,1.0,10.0
1158,13203800,10.0,1.0,10.0
1159,12015100,10.0,1.0,10.0
1160,12761700,10.0,1.0,10.0
1161,13090100,10.0,1.0,10.0
1162,12258600,10.0,1.0,10.0
1163,13252600,10.0,1.0,10.0
1164,12474000,10.0,1.0,10.0
1165,12383700,10.0,1.0,10.0
1166,12832800,10.0,1.0,10.0
1167,12874900,10.0,1.0,10.0
1168,13758100,10.0,1.0,10.0
1169,12312300,10.0,1.0,10.0
1170,13343800,10.0,1.0,10.0
1171,13128700,10.0,1.0,10.0
1172,12866200,10.0,1.0,10.0
1173,12268400,10.0,1.0,10.0
1174,12954500,10.0,1.0,10.0
1175,12646900,10.0,1.0,10.0
1176,14086000,10.0,1.0,10.0
1177,11199200,10.0,1.0,10.0
1178,12263700,10.0,1.0,10.0
1179,13645100,10.0,1.0,10.0
1180,13832500,10.0,1.0,10.0
1181,13739900,10.0,1.0,10.0
1182,13028000,10.0,1.0,10.0
1183,12897300,10.0,1.0,10.0
1184,13740800,10.0,1.0,10.0
1185,14254500,10.0,1.0,10.0
1186,13918000,10.0,1.0,10.0
1187,11196300,10.0,1.0,10.0
1188,12716900,10.0,1.0,10.0
1189,13662700,10.0,1.0,10.0
1190,12484500,10.0,1.0,10.0
1191,12249800,10.0,1.0,10.0
1192,12526900,10.0,1.0,10.0
1193,12081500,10.0,1.0,10.0
1194,13758600,10.0,1.0,10.0
1195,12322100,10.0,1.0,10.0
1196,11326100,10.0,1.0,10.0
1197,12881800,10.0,1.0,10.0
1198,13692700,10.0,1.0,10.0
1199,12379000,10.0,1.0,10.0
1200,12436000,10.0,1.0,10.0
1201,12914300,10.0,1.0,10.0
1202,13640700,10.0,1.0,10.0
1203,12462700,10.0,1.0,10.0
1204,12658500,10.0,1.0,10.0
1205,12234500,10.0,1.0,10.0
1206,11619400,10.0,1.0,10.0
1207,13605500,10.0,1.0,10.0
1208,12345400,10.0,1.0,10.0
1209,13283800,10.0,1.0,10.0
1210,13682200,10.0,1.0,10.0
1211,12726200,10.0,1.0,10.0
1212,12274200,10.0,1.0,10.0
1213,12892500,10.0,1.0,10.0
1214,12104800,10.0,1.0,10.0
1215,13752600,10.0,1.0,10.0
1216,12191000,10.0,1.0,10.0
1217,12091500,10.0,1.0,10.0
1218,13490300,10.0,1.0,10.0
1219,11863100,10.0,1.0,10.0
1220,13736600,10.0,1.0,10.0
1221,12251300,10.0,1.0,10.0
1222,12228400,10.0,1.0,10.0
1223,13565200,10.0,1.0,10.0
1224,12865300,10.0,1.0,10.0
1225,12514900,10.0,1.0,10.0
1226,12027800,10.0,1.0,10.0
1227,12912400,10.0,1.0,10.0
1228,13337500,10.0,1.0,10.0
1229,12725300,10.0,1.0,10.0
1230,12569600,10.0,1.0,10.0
1231,12707200,10.0,1.0,10.0
1232,12814000,10.0,1.0,10.0
1233,13520600,10.0,1.0,10.0
1234,12460400,10.0,1.0,10.0
1235,13450500,10.0,1.0,10.0
1236,13108000,10.0,1.0,10.0
1237,14643100,10.0,1.0,10.0
1238,12634900,10.0,1.0,10.0
1239,12692400,10.0,1.0,10.0
1240,12425200,10.0,1.0,10.0
1241,13748500,10.0,1.0,10.0
1242,13892200,10.0,1.0,10.0
1243,11544300,10.0,1.0,10.0
1244,13281900,10.0,1.0,10.0
1245,13382800,10.0,1.0,10.0
1246,13213500,10.0,1.0,10.0
1247,14051200,10.0,1.0,10.0
1248,12387300,10.0,1.0,10.0
1249,13314600,10.0,1.0,10.0
1250,13030700,10.0,1.0,10.0
1251,13578500,10.0,1.0,10.0
1252,11337400,10.0,1.0,10.0
1253,12660800,10.0,1.0,10.0
1254,13001000,10.0,1.0,10.0
1255,13234900,10.0,1.0,10.0
1256,11670500,10.0,1.0,10.0
1257,13112700,10.0,1.0,10.0
1258,12509100,10.0,1.0,10.0
1259,13094200,10.0,1.0,10.0
1260,13020600,10.0,1.0,10.0
1261,12191600,10.0,1.0,10.0
1262,12195600,10.0,1.0,10.0
1263,12918900,10.0,1.0,10.0
1264,11906900,10.0,1.0,10.0
1265,12699700,10.0,1.0,10.0
1266,12227000,10.0,1.0,10.0
1267,12907100,10.0,1.0,10.0
1268,13291100,10.0,1.0,10.0
1269,11948600,10.0,1.0,10.0
1270,12041500,10.0,1.0,10.0
1271,13355600,10.0,1.0,10.0
1272,13437000,10.0,1.0,10.0
1273,12085600,10.0,1.0,10.0
1274,12016300,10.0,1.0,10.0
1275,12963800,10.0,1.0,10.0
1276,15234800,10.0,1.0,10.0
1277,10012200,10.0,1.0,10.0
1278,13613400,10.0,1.0,10.0
1279,12154600,10.0,1.0,10.0
1280,14536700,10.0,1.0,10.0
1281,12011800,10.0,1.0,10.0
1282,12272300,10.0,1.0,10.0
1283,12380500,10.0,1.0,10.0
1284,12526500,10.0,1.0,10.0
1285,13368700,10.0,1.0,10.0
1286,11755000,10.0,1.0,10.0
1287,12372000,10.0,1.0,10.0
1288,12946700,10.0,1.0,10.0
1289,12450400,10.0,1.0,10.0
1290,12662800,10.0,1.0,10.0
1291,11954900,10.0,1.0,10.0
1292,13468600,10.0,1.0,10.0
1293,13314200,10.0,1.0,10.0
1294,11921400,10.0,1.0,10.0
1295,12489000,10.0,1.0,10.0
1296,12241500,10.0,1.0,10.0
1297,13092500,10.0,1.0,10.0
1298,12672900,10.0,1.0,10.0
1299,12353700,10.0,1.0,10.0
1300,12975600,10.0,1.0,10.0
1301,15220400,10.0,1.0,10.0
1302,11771800,10.0,1.0,10.0
1303,12842000,10.0,1.0,10.0
1304,12374000,10.0,1.0,10.0
1305,12713000,10.0,1.0,10.0
1306,14363000,10.0,1.0,10.0
1307,12594300,10.0,1.0,10.0
1308,14091200,10.0,1.0,10.0
1309,11685600,10.0,1.0,10.0
1310,14472700,10.0,1.0,10.0
1311,13871600,10.0,1.0,10.0
1312,13305400,10.0,1.0,10.0
1313,12611500,10.0,1.0,10.0
1314,12455900,10.0,1.0,10.0
1315,13423500,10.0,1.0,10.0
1316,11348300,10.0,1.0,10.0
1317,12554200,10.0,1.0,10.0
1318,12196800,10.0,1.0,10.0
1319,15398000,10.0,1.0,10.0
1320,10184800,10.0,1.0,10.0
1321,13303800,10.0,1.0,10.0
1322,12466500,10.0,1.0,10.0
1323,13326400,10.0,1.0,10.0
1324,11610100,10.0,1.0,10.0
1325,12064500,10.0,1.0,10.0
1326,12347900,10.0,1.0,10.0
1327,12643800,10.0,1.0,10.0
1328,12715500,10.0,1.0,10.0
1329,12363000,10.0,1.0,10.0
1330,13237100,10.0,1.0,10.0
1331,13543900,10.0,1.0,10.0
1332,12723600,10.0,1.0,10.0
1333,13319400,10.0,1.0,10.0
1334,12553600,10.0,1.0,10.0
1335,12045900,10.0,1.0,10.0
1336,14487600,10.0,1.0,10.0
1337,11646800,10.0,1.0,10.0
1338,12322600,10.0,1.0,10.0
1339,12986200,10.0,1.0,10.0
1340,13952000,10.0,1.0,10.0
1341,12987800,10.0,1.0,10.0
1342,11652000,10.0,1.0,10.0
1343,13363000,10.0,1.0,10.0
1344,13056800,10.0,1.0,10.0
1345,11611100,10.0,1.0,10.0
1346,13966600,10.0,1.0,10.0
1347,11699500,10.0,1.0,10.0
1348,12454200,10.0,1.0,10.0
1349,12482000,10.0,1.0,10.0
1350,12721200,10.0,1.0,10.0
1351,13077000,10.0,1.0,10.0
1352,12102500,10.0,1.0,10.0
1353,14545600,10.0,1.0,10.0
1354,11432600,10.0,1.0,10.0
1355,12587400,10.0,1.0,10.0
1356,12160200,10.0,1.0,10.0
1357,14691100,10.0,1.0,10.0
1358,11655600,10.0,1.0,10.0
1359,12445700,10.0,1.0,10.0
1360,12391500,10.0,1.0,10.0
1361,13415200,10.0,1.0,10.0
1362,11772100,10.0,1.0,10.0
1363,12499600,10.0,1.0,10.0
1364,13336000,10.0,1.0,10.0
1365,12844600,10.0,1.0,10.0
1366,12570200,10.0,1.0,10.0
1367,12950800,10.0,1.0,10.0
1368,12619300,10.0,1.0,10.0
1369,12855400,10.0,1.0,10.0
1370,15278000,10.0,1.0,10.0
1371,12114000,10.0,1.0,10.0
1372,13462000,10.0,1.0,10.0
1373,13096300,10.0,1.0,10.0
1374,13300200,10.0,1.0,10.0
1375,14833900,10.0,1.0,10.0
1376,11827700,10.0,1.0,10.0
1377,12222800,10.0,1.0,10.0
1378,13149400,10.0,1.0,10.0
1379,13653200,10.0,1.0,10.0
1380,12755200,10.0,1.0,10.0
1381,12794200,10.0,1.0,10.0
1382,12670800,10.0,1.0,10.0
1383,12194200,10.0,1.0,10.0
1384,14668000,10.0,1.0,10.0
1385,11561400,10.0,1.0,10.0
1386,12600800,10.0,1.0,10.0
1387,12134100,10.0,1.0,10.0
1388,14678600,10.0,1.0,10.0
1389,11434200,10.0,1.0,10.0
1390,12323900,10.0,1.0,10.0
1391,12065700,10.0,1.0,10.0
1392,14891100,10.0,1.0,10.0
1393,11661800,10.0,1.0,10.0
1394,12289500,10.0,1.0,10.0
1395,13144000,10.0,1.0,10.0
1396,13299800,10.0,1.0,10.0
1397,12391400,10.0,1.0,10.0
1398,12337100,10.0,1.0,10.0
1399,13070500,10.0,1.0,10.0
1400,13071000,10.0,1.0,10.0
1401,14201700,10.0,1.0,10.0
1402,11765300,10.0,1.0,10.0
1403,12227500,10.0,1.0,10.0
1404,13284700,10.0,1.0,10.0
1405,13470900,10.0,1.0,10.0
1406,11559600,10.0,1.0,10.0
1407,12471600,10.0,1.0,10.0
1408,11910000,10.0,1.0,10.0
1409,14711100,10.0,1.0,10.0
1410,11440600,10.0,1.0,10.0
1411,12314300,10.0,1.0,10.0
1412,13398900,10.0,1.0,10.0
1413,13470300,10.0,1.0,10.0
1414,11856200,10.0,1.0,10.0
1415,12652100,10.0,1.0,10.0
1416,12712000,10.0,1.0,10.0
1417,12498100,10.0,1.0,10.0
1418,12217000,10.0,1.0,10.0
1419,13128500,10.0,1.0,10.0
1420,12319900,10.0,1.0,10.0
1421,13132200,10.0,1.0,10.0
1422,14463000,10.0,1.0,10.0
1423,11808100,10.0,1.0,10.0
1424,12730300,10.0,1.0,10.0
1425,12075200,10.0,1.0,10.0
1426,13397800,10.0,1.0,10.0
1427,11590500,10.0,1.0,10.0
1428,12374900,10.0,1.0,10.0
1429,12632300,10.0,1.0,10.0
1430,13992700,10.0,1.0,10.0
1431,10925200,10.0,1.0,10.0
1432,13100300,10.0,1.0,10.0
1433,13376400,10.0,1.0,10.0
1434,13275200,10.0,1.0,10.0
1435,13184900,10.0,1.0,10.0
1436,13881900,10.0,1.0,10.0
1437,13594300,10.0,1.0,10.0
1438,13066300,10.0,1.0,10.0
1439,13828000,10.0,1.0,10.0
1440,14580700,10.0,1.0,10.0
1441,11928900,10.0,1.0,10.0
1442,12347300,10.0,1.0,10.0
1443,12107800,10.0,1.0,10.0
1444,13913100,10.0,1.0,10.0
1445,11939000,10.0,1.0,10.0
1446,12513400,10.0,1.0,10.0
1447,12174200,10.0,1.0,10.0
1448,15526600,10.0,1.0,10.0
1449,10539900,10.0,1.0,10.0
1450,12772800,10.0,1.0,10.0
1451,12626500,10.0,1.0,10.0
1452,13447500,10.0,1.0,10.0
1453,11136100,10.0,1.0,10.0
1454,12889600,10.0,1.0,10.0
1455,12457500,10.0,1.0,10.0
1456,13172900,10.0,1.0,10.0
1457,11176000,10.0,1.0,10.0
1458,13797500,10.0,1.0,10.0
1459,12375400,10.0,1.0,10.0
1460,12902100,10.0,1.0,10.0
1461,13879800,10.0,1.0,10.0
1462,12428300,10.0,1.0,10.0
1463,11981600,10.0,1.0,10.0
1464,12911300,10.0,1.0,10.0
1465,14513300,10.0,1.0,10.0
1466,11321700,10.0,1.0,10.0
1467,13461100,10.0,1.0,10.0
1468,12196400,10.0,1.0,10.0
1469,14776600,10.0,1.0,10.0
1470,12290500,10.0,1.0,10.0
1471,13727600,10.0,1.0,10.0
1472,12852200,10.0,1.0,10.0
1473,12080100,10.0,1.0,10.0
1474,14428500,10.0,1.0,10.0
1475,11071400,10.0,1.0,10.0
1476,13987200,10.0,1.0,10.0
1477,12248100,10.0,1.0,10.0
1478,13894400,10.0,1.0,10.0
1479,12873800,10.0,1.0,10.0
1480,11891300,10.0,1.0,10.0
1481,12488800,10.0,1.0,10.0
1482,12336500,10.0,1.0,10.0
1483,12664800,10.0,1.0,10.0
1484,12474300,10.0,1.0,10.0
1485,12197300,10.0,1.0,10.0
1486,13446400,10.0,1.0,10.0
1487,12295900,10.0,1.0,10.0
1488,13009100,10.0,1.0,10.0
1489,12402400,10.0,1.0,10.0
1490,12386200,10.0,1.0,10.0
1491,12134100,10.0,1.0,10.0
1492,13807700,10.0,1.0,10.0
1493,12606200,10.0,1.0,10.0
1494,32612600,10.0,1.0,10.0
1495,10315600,10.0,1.0,10.0
1496,9496600,10.0,1.0,10.0
1497,9206800,10.0,1.0,10.0
1498,10991700,10.0,1.0,10.0
1499,9398200,10.0,1.0,10.0
1500,13711000,10.0,1.0,10.0
1501,14373600,10.0,1.0,10.0
1502,12031600,10.0,1.0,10.0
1503,12494200,10.0,1.0,10.0
1504,12064800,10.0,1.0,10.0
1505,14911500,10.0,1.0,10.0
1506,11455200,10.0,1.0,10.0
1507,13010100,10.0,1.0,10.0
1508,12530500,10.0,1.0,10.0
1509,12473100,10.0,1.0,10.0
1510,12254800,10.0,1.0,10.0
1511,12656400,10.0,1.0,10.0
1512,12554800,10.0,1.0,10.0
1513,12482000,10.0,1.0,10.0
1514,12260700,10.0,1.0,10.0
1515,12303100,10.0,1.0,10.0
1516,12374700,10.0,1.0,10.0
1517,13014700,10.0,1.0,10.0
1518,12345400,10.0,1.0,10.0
1519,12495800,10.0,1.0,10.0
1520,11919100,10.0,1.0,10.0
1521,13392200,10.0,1.0,10.0
1522,13336300,10.0,1.0,10.0
1523,12075000,10.0,1.0,10.0
1524,12318300,10.0,1.0,10.0
1525,13064500,10.0,1.0,10.0
1526,13310400,10.0,1.0,10.0
1527,11744500,10.0,1.0,10.0
1528,13356600,10.0,1.0,10.0
1529,12095000,10.0,1.0,10.0
1530,14072500,10.0,1.0,10.0
1531,12195600,10.0,1.0,10.0
1532,12951400,10.0,1.0,10.0
1533,12896100,10.0,1.0,10.0
1534,13134100,10.0,1.0,10.0
1535,12709000,10.0,1.0,10.0
1536,12577300,10.0,1.0,10.0
1537,12318700,10.0,1.0,10.0
1538,12828600,10.0,1.0,10.0
1539,12751200,10.0,1.0,10.0
1540,12711200,10.0,1.0,10.0
1541,12291200,10.0,1.0,10.0
1542,12820600,10.0,1.0,10.0
1543,12341700,10.0,1.0,10.0
1544,13101000,10.0,1.0,10.0
1545,12569400,10.0,1.0,10.0
1546,12327500,10.0,1.0,10.0
1547,13281000,10.0,1.0,10.0
1548,12214000,10.0,1.0,10.0
1549,12352700,10.0,1.0,10.0
1550,12080200,10.0,1.0,10.0
1551,14344400,10.0,1.0,10.0
1552,11332200,10.0,1.0,10.0
1553,13737100,10.0,1.0,10.0
1554,12025400,10.0,1.0,10.0
1555,14125900,10.0,1.0,10.0
1556,12518000,10.0,1.0,10.0
1557,12383600,10.0,1.0,10.0
1558,12069700,10.0,1.0,10.0
1559,16254800,10.0,1.0,10.0
